00:28:39,65.4177
00:28:44,50.0173
00:28:49,38.0089
00:28:54,48.3325
00:28:59,36.6928
00:29:04,28.1056
00:29:09,36.1035
00:29:14,27.9135
00:29:19,21.1249
00:29:24,16.4453
00:29:29,13.1514
00:29:34,10.2248
00:29:39,8.1639
00:29:44,6.8098
00:29:49,6.158
00:29:54,5.0626
00:29:59,4.3175
00:30:04,6.3897
00:30:09,5.6612
00:30:14,7.4848
00:30:19,6.1408
00:30:24,4.9743
00:30:29,4.2492
00:30:34,5.75
00:30:39,4.8688
00:30:44,6.1968
00:30:49,4.9291
00:30:54,4.2394
00:30:59,3.9971
00:31:04,5.2675
00:31:09,7.5492
00:31:14,5.8941
00:31:19,7.8628
00:31:24,10.4722
00:31:29,8.0689
00:31:34,11.1601
00:31:39,14.5385
00:31:44,11.2717
00:31:49,15.0196
00:31:54,18.954
00:31:59,23.845
00:32:04,30.8876
00:32:09,23.3648
00:32:14,29.5982
00:32:19,37.1214
00:32:24,28.1195
00:32:29,21.2007
00:32:34,27.4252
00:32:39,34.7701
00:32:44,44.1639
00:32:49,33.5751
00:32:54,25.7092
00:32:59,33.1168
00:33:04,42.4224
00:33:09,32.4289
00:33:14,40.9311
00:33:19,31.5787
00:33:24,24.0984
00:33:29,30.8503
00:33:34,23.947
00:33:39,30.655
00:33:44,38.553
00:33:49,29.6239
00:33:54,38.0564
00:33:59,48.1795
00:34:04,36.259
00:34:09,27.508
00:34:14,34.9313
00:34:19,43.9744
00:34:24,33.99
00:34:29,42.6787
00:34:34,32.434
00:34:39,24.5574
00:34:44,31.479
